accession_id,alias,title,description,biological_sex,subject_id,phenotype,extra_attributes,submission_accession_id,created_at,edited_at
EGAN00000017919,587529,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017920,639215,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017921,636809,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017922,587676,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017923,587720,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017924,587671,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017925,636857,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017926,639191,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017927,636141,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017928,635616,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017929,639153,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017930,587477,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017931,587703,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017932,636037,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017933,587563,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017934,636121,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017935,635605,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017936,636805,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017937,636056,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017938,639196,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017939,635635,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017940,587654,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017941,639169,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017942,636755,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017943,636441,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017944,635610,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017945,636059,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017946,636842,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017947,587642,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017948,587419,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017949,639211,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017950,636123,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017951,587001,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017952,587031,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017953,587724,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017954,587504,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017955,636833,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017956,636789,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017957,587468,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017958,636759,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017959,635618,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017960,635609,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017961,636796,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017962,636045,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017963,587662,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017964,587522,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017965,636881,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017966,636821,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017967,636188,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017968,636103,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017969,587735,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017970,636435,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017971,587721,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017972,636015,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017973,587610,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017974,587698,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017975,639172,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017976,635617,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017977,636081,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017978,587639,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017979,587442,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017980,636046,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017981,637174,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017982,636776,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017983,639214,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017984,636774,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017985,639151,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017986,587444,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017987,636434,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017988,636771,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017989,636080,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017990,636144,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017991,635975,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017992,639208,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017993,635630,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017994,636813,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017995,639209,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017996,639190,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017997,636006,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017998,636197,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000017999,639175,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018000,636038,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018001,636843,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018002,636062,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018003,587565,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018004,587410,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018005,635993,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018006,587429,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018007,636858,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018008,635986,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018009,587677,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018010,635604,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018011,639149,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018012,636760,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018013,587707,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018014,635634,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018015,636746,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018016,587619,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018017,587571,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018018,587625,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018019,636074,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018020,587447,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018021,635599,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018022,639165,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018023,636807,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018024,635621,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018025,636039,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018026,636187,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018027,636852,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018028,635611,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018029,587484,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018030,636017,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018031,587005,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018032,636120,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018033,636860,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018034,587421,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018035,636802,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018036,636875,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018037,587489,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018038,635632,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018039,639157,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018040,636831,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018041,587510,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018042,636783,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018043,636795,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018044,587012,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018045,587449,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018046,587736,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018047,587451,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018048,635613,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018049,636055,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018050,636119,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018051,635999,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018052,587633,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018053,636083,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018054,587488,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018055,637175,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018056,587653,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018057,636853,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018058,587422,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018059,587007,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018060,636749,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018061,587699,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018062,636032,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018063,636772,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018064,639216,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018065,636129,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018066,587495,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018067,635974,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018068,635973,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018069,636061,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018070,587534,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018071,587687,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018072,636137,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018073,636124,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018074,639194,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018075,639193,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018076,639184,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018077,587469,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018078,636098,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018079,587462,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018080,588234,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018081,587686,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018082,636745,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018083,636854,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018084,636012,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018085,636003,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018086,635636,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018087,635629,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018088,636199,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018089,639159,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018090,587692,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018091,635603,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018092,636048,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018093,636191,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018094,587664,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018095,587026,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018096,587608,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018097,587514,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018098,587577,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018099,587661,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018100,636101,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018101,636072,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018102,636763,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018103,635990,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018104,635997,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018105,587623,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018106,636040,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018107,636817,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018108,587629,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018109,636437,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018110,636011,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018111,636819,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018112,587441,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018113,639156,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018114,587424,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018115,636020,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018116,635624,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018117,586996,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018118,587683,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018119,639158,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018120,636801,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018121,636787,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018122,636818,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018123,636816,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018124,636784,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018125,636867,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
EGAN00000018126,587632,,,unknown,,,,EGA00000000000,2016-07-22 17:03:03+02,2022-02-10 11:28:01.282303+01
