sample_alias,sample_accession_id,biosample_id,run_accession_id,experiment_accession_id,study_accession_id,sample_attributes
587449,EGAN00001187932,SAMEA2337178,EGAR00001163488,EGAX00001158810,EGAS00001000610,"Age=42;Age_Unit=Years;Cell_line=HCC1419;ENA-CHECKLIST=ERC000026;Ethnicity=Hispanic;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma Ductal;Tissue_supergroup=Breast"
587450,EGAN00001187933,SAMEA2337179,EGAR00001163489,EGAX00001158811,EGAS00001000610,"Age=49;Age_Unit=Years;Cell_line=HCC1428;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=""Effusion, Pleural"";Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Breast"
587451,EGAN00001187936,SAMEA2337182,EGAR00001163492,EGAX00001158814,EGAS00001000610,"Age=32;Age_Unit=Years;Cell_line=HCC1500;ENA-CHECKLIST=ERC000026;Ethnicity=African;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma Ductal;Tissue_supergroup=Breast"
587452,EGAN00001187938,SAMEA2337184,EGAR00001163494,EGAX00001158816,EGAS00001000610,"Age=70;Age_Unit=Years;Cell_line=HCC1569;ENA-CHECKLIST=ERC000026;Ethnicity=African;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Breast;Tissue_Diagnosis=Carcinoma Metaplastic;Tissue_supergroup=Breast"
587453,EGAN00001187940,SAMEA2337186,EGAR00001163496,EGAX00001158818,EGAS00001000610,"Age=44;Age_Unit=Years;Cell_line=HCC1599;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""FBS, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma Ductal;Tissue_supergroup=Breast"
587454,EGAN00001187941,SAMEA2337187,EGAR00001163497,EGAX00001158819,EGAS00001000610,"Age=60;Age_Unit=Years;Cell_line=HCC1806;ENA-CHECKLIST=ERC000026;Ethnicity=African;Freeze_Media=""Complete growth media, 10% DMSO"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Breast;Tissue_Diagnosis=Carcinoma Squamous Cell;Tissue_supergroup=Breast"
587455,EGAN00001187943,SAMEA2337189,EGAR00001163499,EGAX00001158821,EGAS00001000610,"Age=23;Age_Unit=Years;Cell_line=HCC1937;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=Soft Tissue;Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma Ductal;Tissue_supergroup=Breast"
587456,EGAN00001187944,SAMEA2337190,EGAR00001163500,EGAX00001158822,EGAS00001000610,"Age=61;Age_Unit=Years;Cell_line=HCC1954;ENA-CHECKLIST=ERC000026;Ethnicity=East Indian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=Soft Tissue;Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma Ductal;Tissue_supergroup=Breast"
587457,EGAN00001187945,SAMEA2337191,EGAR00001163501,EGAX00001158823,EGAS00001000610,"Age=82;Age_Unit=Years;Cell_line=HCC202;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma Ductal;Tissue_supergroup=Breast"
587458,EGAN00001187947,SAMEA2337193,EGAR00001163503,EGAX00001158825,EGAS00001000610,"Age=38;Age_Unit=Years;Cell_line=HCC2218;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=Soft Tissue;Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma Ductal;Tissue_supergroup=Breast"
587459,EGAN00001187958,SAMEA2337204,EGAR00001163514,EGAX00001158836,EGAS00001000610,"Age=50;Age_Unit=Years;Cell_line=HCC38;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=Soft Tissue;Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma Ductal;Tissue_supergroup=Breast"
587460,EGAN00001187967,SAMEA2337213,EGAR00001163523,EGAX00001158845,EGAS00001000610,"Age=49;Age_Unit=Years;Cell_line=HCC70;ENA-CHECKLIST=ERC000026;Ethnicity=African;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma Ductal;Tissue_supergroup=Breast"
587462,EGAN00001187993,SAMEA2337239,EGAR00001163549,EGAX00001158871,EGAS00001000610,"Age=74;Age_Unit=Years;Cell_line=Hs 578T;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Breast;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Breast"
587463,EGAN00001188028,SAMEA2337274,EGAR00001163584,EGAX00001158906,EGAS00001000610,"Age=62;Age_Unit=Years;Cell_line=JIMT-1;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=""Effusion, Pleural"";Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma Ductal;Tissue_supergroup=Breast"
587464,EGAN00001188061,SAMEA2337307,EGAR00001163617,EGAX00001158939,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=KPL-1;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""DMEM, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma Ductal;Tissue_supergroup=Breast"
587465,EGAN00001188062,SAMEA2337308,EGAR00001163618,EGAX00001158940,EGAS00001000610,"Age=52;Age_Unit=Years;Cell_line=KPL-4;ENA-CHECKLIST=ERC000026;Ethnicity=Japanese;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=""Effusion, Pleural"";Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma Ductal;Tissue_supergroup=Breast"
587467,EGAN00001188093,SAMEA2337339,EGAR00001163649,EGAX00001158971,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=MCF 10A;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""50% FBS, 40% complete media, 10% DMSO"";Gender=Female;Growth_Media=""DMEM/F12, 2% Charcoal dextran treated FBS, 20ng/ml EGF, 0.01 mg/ml insulin, 500ng/ml Hydrocortisone"";Metastatic_Tissue=NA;Primary_Tissue=Breast;Tissue_Diagnosis=Fibrocystic Disease;Tissue_supergroup=Breast"
587468,EGAN00001188094,SAMEA2337340,EGAR00001163650,EGAX00001158972,EGAS00001000610,"Age=40;Age_Unit=Years;Cell_line=MCF-7;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=""Effusion, Pleural"";Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Breast"
587469,EGAN00001188097,SAMEA2337343,EGAR00001163653,EGAX00001158975,EGAS00001000610,"Age=44;Age_Unit=Years;Cell_line=MDA-MB-157;ENA-CHECKLIST=ERC000026;Ethnicity=African;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""DMEM, 20%FBS, 2mM L-glutamine"";Metastatic_Tissue=""Effusion, Pleural"";Primary_Tissue=Breast;Tissue_Diagnosis=Carcinoma Medullary;Tissue_supergroup=Breast"
587470,EGAN00001188099,SAMEA2337345,EGAR00001163655,EGAX00001158977,EGAS00001000610,"Age=51;Age_Unit=Years;Cell_line=MDA-MB-231;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=""Effusion, Pleural"";Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Breast"
587472,EGAN00001188100,SAMEA2337346,EGAR00001163656,EGAX00001158978,EGAS00001000610,"Age=43;Age_Unit=Years;Cell_line=MDA-MB-330;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""DMEM, 10% FBS, 2mM L-glutamine"";Metastatic_Tissue=""Effusion, Pleural"";Primary_Tissue=Breast;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Breast"
587473,EGAN00001188102,SAMEA2337348,EGAR00001163658,EGAX00001158980,EGAS00001000610,"Age=38;Age_Unit=Years;Cell_line=MDA-MB-415;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""DMEM, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Breast"
587474,EGAN00001188104,SAMEA2337350,EGAR00001163660,EGAX00001158982,EGAS00001000610,"Age=43;Age_Unit=Years;Cell_line=MDA-MB-436;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""DMEM, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=""Effusion, Pleural"";Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Breast"
587475,EGAN00001188105,SAMEA2337351,EGAR00001163661,EGAX00001158983,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=MDA-MB-453;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=""Effusion, Pericardial"";Primary_Tissue=Breast;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Breast"
587477,EGAN00001188112,SAMEA2337358,EGAR00001163668,EGAX00001158990,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=MFM-223;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=""Effusion, Pleural"";Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma Ductal;Tissue_supergroup=Breast"
587478,EGAN00001188317,SAMEA2337563,EGAR00001163873,EGAX00001159195,EGAS00001000610,"Age=43;Age_Unit=Years;Cell_line=SK-BR-3;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""DMEM, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Breast"
587479,EGAN00001188385,SAMEA2337631,EGAR00001163941,EGAX00001159263,EGAS00001000610,"Age=54;Age_Unit=Years;Cell_line=T-47D;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma Ductal;Tissue_supergroup=Breast"
587480,EGAN00001188404,SAMEA2337650,EGAR00001163960,EGAX00001159282,EGAS00001000610,"Age=43;Age_Unit=Years;Cell_line=UACC-812;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""L-15, 20% FBS, 2mM L-Glutamine, 20ng/ml EGF"";Metastatic_Tissue=NA;Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma Ductal;Tissue_supergroup=Breast"
587482,EGAN00001188421,SAMEA2337667,EGAR00001163977,EGAX00001159299,EGAS00001000610,"Age=63;Age_Unit=Years;Cell_line=ZR-75-1;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma Ductal;Tissue_supergroup=Breast"
587483,EGAN00001188422,SAMEA2337668,EGAR00001163978,EGAX00001159300,EGAS00001000610,"Age=47;Age_Unit=Years;Cell_line=ZR-75-30;ENA-CHECKLIST=ERC000026;Ethnicity=African;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=Ascites;Primary_Tissue=Breast;Tissue_Diagnosis=Adenocarcinoma Ductal;Tissue_supergroup=Breast"
587484,EGAN00001187792,SAMEA2337038,EGAR00001163349,EGAX00001158671,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=C170;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Colo-Rectal"
587485,EGAN00001187799,SAMEA2337045,EGAR00001163356,EGAX00001158678,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=Caco-2;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
587486,EGAN00001187823,SAMEA2337069,EGAR00001163380,EGAX00001158702,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=CL-11;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Colo-Rectal"
587487,EGAN00001187824,SAMEA2337070,EGAR00001163381,EGAX00001158703,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=CL-34;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""90% FBS, 10% DMSO"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
587488,EGAN00001187825,SAMEA2337071,EGAR00001163382,EGAX00001158704,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=CL-40;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
587489,EGAN00001187826,SAMEA2337072,EGAR00001163383,EGAX00001158705,EGAS00001000610,"Age=70;Age_Unit=Years;Cell_line=COLO 201;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
587491,EGAN00001187829,SAMEA2337075,EGAR00001163386,EGAX00001158708,EGAS00001000610,"Age=55;Age_Unit=Years;Cell_line=COLO 320DM;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Colo-Rectal"
587492,EGAN00001187834,SAMEA2337080,EGAR00001163391,EGAX00001158713,EGAS00001000610,"Age=69;Age_Unit=Years;Cell_line=COLO 741;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""90% Complete Growth Media, 10% DMSO"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Colo-Rectal"
587495,EGAN00001187830,SAMEA2337076,EGAR00001163387,EGAX00001158709,EGAS00001000610,"Age=69;Age_Unit=Years;Cell_line=COLO 678;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Colo-Rectal"
587496,EGAN00001187858,SAMEA2337104,EGAR00001163414,EGAX00001158736,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=CX-1;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
587497,EGAN00001187864,SAMEA2337110,EGAR00001163420,EGAX00001158742,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=DLD-1;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
587499,EGAN00001187972,SAMEA2337218,EGAR00001163528,EGAX00001158850,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=HCT-15;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""90% FBS, 10% DMSO"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
587500,EGAN00001187973,SAMEA2337219,EGAR00001163529,EGAX00001158851,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=HCT-8;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Ileum;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
587503,EGAN00001188046,SAMEA2337292,EGAR00001163602,EGAX00001158924,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=KM-12;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
587504,EGAN00001188081,SAMEA2337327,EGAR00001163637,EGAX00001158959,EGAS00001000610,"Age=56;Age_Unit=Years;Cell_line=LoVo;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
587507,EGAN00001188107,SAMEA2337353,EGAR00001163663,EGAX00001158985,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=MDST8;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Colo-Rectal"
587508,EGAN00001188294,SAMEA2337540,EGAR00001163850,EGAX00001159172,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=RKO;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=90% FBS; 10% DMSO;Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Colo-Rectal"
587510,EGAN00001188318,SAMEA2337564,EGAR00001163874,EGAX00001159196,EGAS00001000610,"Age=65;Age_Unit=Years;Cell_line=SK-CO-1;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""90% FBS, 10% DMSO"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
587511,EGAN00001188370,SAMEA2337616,EGAR00001163926,EGAX00001159248,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=SW 1116;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
587514,EGAN00001188375,SAMEA2337621,EGAR00001163931,EGAX00001159253,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=SW 403;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
587518,EGAN00001188383,SAMEA2337629,EGAR00001163939,EGAX00001159261,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=SW 948;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Colon;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Colo-Rectal"
587519,EGAN00001188386,SAMEA2337632,EGAR00001163942,EGAX00001159264,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=T84;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640 10% FBS, 2mM L-Gln"";Metastatic_Tissue=Lung;Primary_Tissue=Colon;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Colo-Rectal"
587521,EGAN00001188119,SAMEA2337365,EGAR00001163675,EGAX00001158997,EGAS00001000610,"Age=62;Age_Unit=Years;Cell_line=MKN-45;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Female;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Stomach;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Stomach"
587522,EGAN00001188242,SAMEA2337488,EGAR00001163798,EGAX00001159120,EGAS00001000610,"Age=NA;Age_Unit=NA;Cell_line=Okajima;ENA-CHECKLIST=ERC000026;Ethnicity=NA;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=NA;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Stomach;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Stomach"
587523,EGAN00001187760,SAMEA2337006,EGAR00001163317,EGAX00001158639,EGAS00001000610,"Age=52;Age_Unit=Years;Cell_line=A-427;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Carcinoma;Tissue_supergroup=Lung"
587527,EGAN00001187810,SAMEA2337056,EGAR00001163367,EGAX00001158689,EGAS00001000610,"Age=25;Age_Unit=Years;Cell_line=Calu-3;ENA-CHECKLIST=ERC000026;Ethnicity=Caucasian;Freeze_Media=""Complete growth medium, 90%; DMSO, 10%"";Gender=Male;Growth_Media=""RPMI-1640, 10% FBS, 2mM L-Glutamine"";Metastatic_Tissue=NA;Primary_Tissue=Lung;Tissue_Diagnosis=Adenocarcinoma;Tissue_supergroup=Lung"
